timestamp_utc,puuid,tier,lp
2026-06-22T23:17:19,dTeQAQZMezQKXN7KgrJkgrqrOwmQdzFfQNmz9b_zIKnyMXJm5V5sb5jzLJZRuua7FG6zBrd57bdN7g,challenger,1057
2026-06-22T23:17:19,4qDMIb6WYyEyaE7gcRS8SX9p0Zj7LDW3b_KF02488gTSCozZ8fUEERH3qBEby-9TW6yh1vpf7qsclw,challenger,1056
2026-06-22T23:17:19,0AMPc2PAsjw1wgzZE-w4m0aA61Q1I-nNb6ed4cxadYMSzmIBLNQ0AYyJVUq_hUhGg4Sd2c2QwFeDxg,challenger,1055
2026-06-22T23:17:19,nNvqblTAExeZ4vlr_e2J4-V-IdkoXn6ijn7AOtX42rgr_0KzTZjo7u8ovFi3e1suLqxuSVtJbANlmQ,challenger,1053
2026-06-22T23:17:19,Neg7JGzjv40sstt8IJyKNiXk1zNF8sM7MtGNTSv7Ila3JiZmMv0FVI_OWVfjz6nFqcCph9N92An1_Q,challenger,1050
2026-06-22T23:17:19,a-kB_b5Ig0f2VZKnH96Q9LCTd-36o6sPIX5Tf2l2X_PjwrwhlInwg5nBGhuecm64WXQhOU_f4KKPnQ,challenger,1048
2026-06-22T23:17:19,3Bb3fx_3h0a_LNQ2EKotUIrLbE7_LNwVguQN0X8GABmSEjJ6Vl5puNh7bQFOh1-fZHANreBpQFPGbQ,challenger,1044
2026-06-22T23:17:19,dLbjI5HAa7qoKuRNE_GLnM1xxKHtkrBYDt83r-y6sjKlfN6jSilLV8G5q-X97Sz9HD6lohO4V1Iz2w,challenger,1043
2026-06-22T23:17:19,f-_SDW37z3OZNLalquJHSO9gMSF_QcpJArnvtnoItXc0kRaiACiOepfGBqBbpkn_R5N1vEJ664mwMw,challenger,1042
2026-06-22T23:17:19,CXJNbv1piUi4fR0fYdY9B8Xk3ByKAgsY2igjAa8ixjM8cSzBr9IostdIJmFnYha_0hbn9FMmUd4EHQ,challenger,1040
2026-06-22T23:17:19,jyfAvWaeWXJq3283RdGAFixqLBr5ZC8SnzVPqbAoqFOSP4sMRmD8vHkshvCk4iD9mLgYyIEPfuMBTw,challenger,1039
2026-06-22T23:17:19,G6oJpdKDqqASuHoYIC7ibltWpiKZECM_NhqsXxnhhchdaI80wYcNslzQbXTLl_C_pg82WdiolVmYqQ,challenger,1037
2026-06-22T23:17:19,tQ-tIyHtILTb0PyzUTwyp39DJirdEW-EOngXvbf9Mi9IkTbw4IyY-MTHibwmqyhcsiK_0iUASLDE_g,challenger,1037
2026-06-22T23:17:19,kJ5Bte7ZfDWLVoVopZXT-BWNGsYlPnL88SvCXRnsP7-OL8JAXHQABiOhLrNXngpv3naqZoMc5h5myg,challenger,1029
2026-06-22T23:17:19,OwMpsf1JknoQofY76y4ifC_Ei4_Ul_NelonCx2RS9Ho1pgmbLSKzrJot8POETCnGTHAi4toGHLnVVA,challenger,1015
2026-06-22T23:17:19,WJI-ag2xI-OaUK6uguBGu_a5u_jLphINuIPcNBdd6R6z9XvRij1wG8QpieyDdh7WqOTvRolvii84qg,challenger,1014
2026-06-22T23:17:19,gRLK1M_nX9a1-ryfcT_iv87LGDBiE9zxOz9A00hlIHH2Xvzpu8fI1jJ7UV08jo5Ic84bopcYw_JbMg,challenger,1011
2026-06-22T23:17:19,ReuVW4Ui1OOdKc3KtQhCpU_iJ0w1ggfVLFYAV10dRnCIwVPvjn4F3A724qgWSN-hu2Eul-ijWIHN3A,challenger,1010
2026-06-22T23:17:19,ysgHwIt6CPMHqshMmMpYqWOF0BQmfW-LQyGBnxergYQ-CThx7D3Odtzpn7Pzg1PjF6T-RZnK-OWdNQ,challenger,1005
2026-06-22T23:17:19,pEJ7atJr8gJ8vjVYpFntuqr4m4Y5TBwBD4VbVU50ao-zuQgrePAHmy584If-Tju5aqTZ1QmIB_yNSw,challenger,1005
2026-06-22T23:17:19,CMem9dHGZ_7UxLXK01dFWbe9nMaewZiracZ9DZZ5D7DvxK9GyTkYoiSCbLTKsEU7bkkX-Du0KWTDhg,challenger,1003
2026-06-22T23:17:19,JCWNqVTQu4LK6Iew-pV6XY8yzhWfJ75Atjs2qV1Vw6VZAP-VVXewvgpc2QJzCBPsxuIa1qCpVvCAcA,challenger,1003
2026-06-22T23:17:19,tW6BcOH2iHagTT9OUr0QnI972BZSF6ORpgevmJd1nhWzS7X8Ya8z9EC97xh8rSR_xE8y_CQG5hQEKw,challenger,1001
2026-06-22T23:17:19,mM0Zv9EsYMLOMiovnryjeC_QbJW9038EGKTi3D1Qig1xP3a8vUwSUJxLhYjB2d94N-dIvT3J89qTIA,challenger,997
2026-06-22T23:17:19,h-EBHSsGvsmSLTPlngqpfJQHv-HFKhrVoSPvJgdPKb_v6umzOu9SUcwyNSDUjZwgDzYZh90FDCItvQ,challenger,997
2026-06-22T23:17:19,Tq26oZDGkRX_oXcF1zh-sT-8C-jZqRuwB7veD33BGE0gkCL0_Q_l0q06Qo0HiIyO3WIct1SLxe-nBA,challenger,993
2026-06-22T23:17:19,JnjmbHPuq2D-cWUIyzmtqeyUXZ7PkW2K0Vfr7aZ6u0sRDQxVo-GB63YYwNlrW6JXKHDcQwbU5cvzrA,challenger,992
2026-06-22T23:17:19,t3c2dYAbpr6ouuurT9Fuhqr1L2BQ4v1-Mr3eaqAiuAOt-QyHBhaVy9Qg1sj7zRzSN9U4cxIm65-ejw,challenger,984
2026-06-22T23:17:19,orJc2jyMAYGmiNOzmxgl4FV9mDjaNIz0_XBPEcNJmdqJj1-jtULa-YdwCxKlQdVMx4wVxdRjYOecjA,challenger,979
2026-06-22T23:17:19,sLmwOJWQTBtHku1fdcTJYpevQh6WIfQ6lzQ7mQOf-FokaznrYlW80DXXTMrTQxuf5DWb7B9dlb1cbA,challenger,978
2026-06-22T23:17:19,9Z3u7w2rdRBSPQTu8NqcUf4oAUaHmJeHvm-J54JJ8FEWrk0bMqXgi4GdxgyGfLA5kYcHZxwTcP6vUQ,challenger,978
2026-06-22T23:17:19,zaKYJLYuTNGRZ1m9JGdIPBoGvGPhIisdatvCmuIJCUVuuZVTTZ7eJoI-F-mS4r6E1x-FjaG1s2UqYw,challenger,975
2026-06-22T23:17:19,Jgnu4K0qQBse9SPZwHJ0KBmDOHmlXTyKRcxfoWEFdXhnnJWTwzcb4m3Y9b8ff-xNrfNYwXC8fPViCQ,challenger,974
2026-06-22T23:17:19,7y0TqJpTjz_JTxTCulMF32j3RD9VpzORjHFgoVePCHI_qrnuBL_vIUd26aUmPvGiZlD98PnfZDjNzg,challenger,973
2026-06-22T23:17:19,wQO3m18HS1CTscMbDPQ5PWo1of0efTePeSQ6R-vVGDnk9EY5V7ONl7bBGWzTtkBh-fn4yMWgJHX2Jw,challenger,971
2026-06-22T23:17:19,_jj4Pgno-Y10I5EvJA5DZIa78lhaUHOtWRAe87KEGpuv-keOC2va4hj9d86sizmv-bBsd9FVC05cpg,challenger,969
2026-06-22T23:17:19,0anpe51rK3PkEm6TcvGJkDB18rLZu6h0QTL6eBQZqy77ISX7AQcw2z_AyEI0lrXsJZqC2fsVGU3JLQ,challenger,968
2026-06-22T23:17:19,rm2ubiWvEKPWuFDbxB8Ly3k-UjBg9R9Ge_bopPifurPgMLmGBE3cQteUuIXXPtAX4DN-FWu5A_ychw,challenger,967
2026-06-22T23:17:19,eJJvZmTDdiN9rA64JJuEgqmLk3husBydDS9AUgO4ifGZ6CZs16yF578-vJF8MCN2QIKtuuUC9OWt5g,challenger,966
2026-06-22T23:17:19,rJ3f3QLA2kjgXBN0CwNxK8EZa92xfJIDVbhJKe0AIliefJaTBWCzy74b5VnnWYaEMiIfOzyQbvsz6w,challenger,964
2026-06-22T23:17:19,3c0LNASUXFTx-Bw1_bNkJ-Si_mnBM2Y0HVanWBbmRDDJooaGiucthd3b3tFpGJCE0qEFWOcwduQd8A,challenger,963
2026-06-22T23:17:19,yx0EV4DNHGxNvKr5NXv9iRlOUSflnpULM9dj6PUswYNqnxDCML0rj6SqZlgOj0ojjG8B5zcxW_fobA,challenger,962
2026-06-22T23:17:19,pLquJbepJj7cwcm735xfFro-BG-HVGLJF4o1RmKtdOZl_y0VLJYeDEj7o4NNq7iCZK8r9AFpkqzFog,challenger,962
2026-06-22T23:17:19,QqK-K_0-vbWraSKJdyU51p41G_cJEj3-cxyTL5KHg6ZdcywTkD4AENaoRfnCFVQeTXbzSQ9g5VkwbQ,challenger,960
2026-06-22T23:17:19,mBtk93pnKMWoRLO3HfeZWahYuJELYPe7Ec2_s92kYlQzsJHlPTwn40jxfwVufcg1XPU-qUal6lNHZQ,challenger,960
2026-06-22T23:17:19,fKdh4Hjef-mPNv5QBqE9I36JNeaTJoubZSH4OW5OejVwmtiEUxlbYlgvxn7cSY_ijvIaFVVjLnI6hQ,challenger,959
2026-06-22T23:17:19,Z7yBtrobpOrX-fPLpyCfDtD4_4nGyzudxdITVyyXO07FMxyxVTmV1NulxJLdPbvJ9aRHsDLIzILXUg,challenger,958
2026-06-22T23:17:19,6TCdkyl3KN8EfE9v2y3bZ3zqatbFofYW5_ONyVbYpHhJOhND6OTsmZeRW5-DgyvYNbxYgdLjeDBjUQ,challenger,957
2026-06-22T23:17:19,wo6Tr5gUKkqQ07ne2PawHlAaae73k5rx7GQ4RyGCvcW4Y-srSPNpr2xLwoM1LgI7ws-LmujWTuuA8g,challenger,949
2026-06-22T23:17:19,-ok6p1KmxnosWbByF5z9MiQe4vuqg5Zst6cIedD9CyLESkb05OLVxdBXCabk9tZ8vIerbeE2UeZtVw,challenger,946
2026-06-22T23:17:19,D55OhzoUcygH_4Abv5DNVDG1tMLICAdUf_qEY68LPZmGXLQyYCeGI4BlbYtXmu52kFsFsQtFLpuFYg,challenger,943
2026-06-22T23:17:19,bMPVk0FvMxGNBboietvzd2YhZjzpzaT1gIigYy_19W0jMSeUqU60DfUL4bkhPuCTXmdHCXlxw9cLwg,challenger,942
2026-06-22T23:17:19,u5baG2dREVc1RbPWqO1fwv1RZ23Z1D4Qf37K9S47WV0adetSC2gPwwac6Vbh_xXjTSh4wobvKAxghg,challenger,938
2026-06-22T23:17:19,TpUWqk7HgDmEdx1TAsQVVX0Mg4uBAX1cT38CtIAQf1J2P975Hcvq8omfz_GMmewgPaVpicUTG13G5A,challenger,935
2026-06-22T23:17:19,Vj5TfLNwGdrs8fELz_m5WDAd7xjBl2zraIcGJyuuP4MfIQaWGlDHq40E6s_2XsgBz1QvejkcEo1Yyg,challenger,935
2026-06-22T23:17:19,NTCEF1hgnASuA4t6NnwQ-SWfi9BdDzOv1fAJp5SyqlS5nDGMjA6gIsq0evzE6WaghfBJ8uREvAuSVg,challenger,934
2026-06-22T23:17:19,GVEp_YPZ75CG_FHR1XBeS14Dz8pbqsL01xkEd1xaHmkCwwo-DfTR8l88hPt5zR0HJk0fGviUjP9KSw,challenger,933
2026-06-22T23:17:19,77Sl7VOY5ZluZpqgI2Bmk47LZcVeLVnk71IaiPx4dSN6hdxK5Vci3xjw5X3hExHJEqcEP9xJUQH8gw,challenger,933
2026-06-22T23:17:19,E-R6qndyAF0KnLr3GZZP7tE1Vz8HW0o9Qg0dphDCDgyqPq8wLiD9wSxxJrx919ZGy2yTJPLFPUMvCQ,challenger,932
2026-06-22T23:17:19,TR8hKl8TS22YueuWvFpbXKU7amsgldsK85f_XbsNErhFOEdIufIXaEtvBsPtSQQdCPgc-ezbr5sz-g,challenger,932
2026-06-22T23:17:19,B8iNlKKVwjim_ozslfTv-KJsHIJG_ZcTKOYAm5j0mf_SXpt25Uvjh_F-rCpnLOjW6bbs4RTFNzlwXg,challenger,931
2026-06-22T23:17:19,y9-ze3yncJ0rraL9mqtBOKnHq8V0kcobNQoG0S3RnozglfXGyqlY98lLVGXuTlf7NclWRx5uMHiSCg,challenger,931
2026-06-22T23:17:19,-x16hMeT6FNOagYdOqlXcYRD7fKtGO9JNiXv9VCcDlUYziqjdGf95pbqIaYWIQhqA9Ko8Hb_z4d2Nw,challenger,930
2026-06-22T23:17:19,U2ntc0pGJtbVHfZRq-QEw8rYBheniwMcYXR7Hi5XmXnWAchQcN1NjHpYQE8xnsg0SV5Yzih74531tQ,challenger,929
2026-06-22T23:17:19,eGgtd8oz9ggp7HKPdnJ3ByvUz8u5NK2Hi5XKqBANr7zgCW_hjCZpqvFdZtQmJEsXjmdBGeB_qQOfgQ,challenger,923
2026-06-22T23:17:19,Mn7KTj9INIZyfWiOmDhCkidhqoNLPgu5NFJh0lH6YI4QRp_4uLd3Rk2EDDNPYDkYidf7fUZgMkbMJQ,challenger,919
2026-06-22T23:17:19,nvikodN9hLAGe1PM6hiPdffK4lT2TV2JU2hs-p7uhAAd4su0fnCzmHJNZ7nsDovPDgp1MK78NnKRoQ,challenger,917
2026-06-22T23:17:19,XE3NHze3OGKXgUmU99S2lBFmuff9E2CkhFCr9H2xv_3xVjb4fD210JGtuXkSDF4cYGCyddZ_rf4lEQ,challenger,916
2026-06-22T23:17:19,exHYrnIkKbfK5uDl0Gt9um_l-_JGJAnjV0Wp8rDHI_T8mCKscDubbpHZT7LjrYvrvkKzmLRdkQOmmA,challenger,915
2026-06-22T23:17:19,my8vLdlCFEMdA3THMEYqTcNpkyLJ_sYR6DNv1Hp2EqbHWA7FXMoUVhBUjMYi7dDpsIpklv2XVbQhvg,challenger,914
2026-06-22T23:17:19,E39HSnMqXDIPN1DuntCZ7-veQSfqLfSGfcNf6bYvahpEtkvlRD1uP1KsA-ymvdnRIHQAw9pFCY0z6Q,challenger,914
2026-06-22T23:17:19,NS9gOUaOKRLq0pj0dl0syncDHyUVicHxhTpMG4w1KM3BXVziiwSeV2McB-wAptHhDfppVsi5inR2Mw,challenger,912
2026-06-22T23:17:19,73QsK-ZgHJueB-NhQ9RodhWyk70vA9os4AJ6RIPdmkraiUKiodhwtPyq2ktgGJR0rU9gKz2TocmoZQ,challenger,904
2026-06-22T23:17:19,buAhV94FKycs87RyTKRLyESpiuyf8uKKBLxBhsyTmYGLU8Wf7X6grXfpLHs6Gevc9pA1sLdepy0e6Q,challenger,898
2026-06-22T23:17:19,crXiU3LTS_NitGF6HQsNTeoi37UaN66Rq42YeQnQP7Sj9CDoW6oJ1yUHNYEMLtYNEoLTdX-po0evbw,challenger,891
2026-06-22T23:17:19,44DgnPYKFSleTx2rXK4NTLh46xnNwMsq7MG_ndFst1mLlekwLncZ93MDxL4yIHW4Elsf9ZMDVmqrEg,challenger,884
2026-06-22T23:17:19,xbIbaQXAXXxTDSZh8VvraUf8XV_KIZDTZO8MMFfA7u11x_X-uM6-_5Q9LLu8T73na7fQCtWvTCWbYQ,gm,937
2026-06-22T23:17:19,6lHAdYiJXw6W-CeOdLLl7zibvyVvBtcQAby0YbFhl3zf03k_t6Rm_daZvFxqP1Hpr-tIuORjM9Bitg,gm,912
2026-06-22T23:17:19,ER6FT_845PGyCOaDtJSkdKxRQpnkTgKrJxhvQI-CqBMl7PySmwvEe_DpUVNs8pAfzTlz8m5Mxjrrbg,gm,910
2026-06-22T23:17:19,w5rUGaJr-dfNb7PvUstZlm9QhIFLmUcB8O1C8bM0f7anDH3j9UXeHzSFhptJr2HPwOUZYrhYbbl-qA,gm,909
2026-06-22T23:17:19,xm3t8Fm8KtHYPYZ9WRsEAqw3Ea_CM8U2oPVvNCzIRL8Exxdp0jou090x598cGBQLGPbqw3815BDQyw,gm,904
2026-06-22T23:17:19,IJubbacis7Bh3Ah35ENgcqtB9xNPR6FGhFVCF363aulbefE2Co-bzJFmerJEckBtM_yS78zl6wtz2w,gm,903
2026-06-22T23:17:19,6RvfrLwZR_D69rPoT3FAVlnSrgj7UN9wxC6KnGHUQ_8IejsOk1TiP_zSOIQ8EgRhgMz2zsvn6uiH3A,gm,897
2026-06-22T23:17:19,13QNm3mr2YGR8vAyakh-BP4DVne79bKPTPcJGslz7yL4UKJ-rQ81ywFElnvXxZHD5dXKH1c2M-hPNw,gm,883
2026-06-22T23:17:19,Dcm-EX9pbIao5kEAWrUtuz6x0s1Y4Ar3-k45CwXtP4edAzDTfP6pW5lgen4SD1XY58rU9WUqyT1XTg,gm,880
2026-06-22T23:17:19,v79018v_o7Ruzla4E8Z7F7yp7TEqigdSSzq2ljLdTVwln8ltr1hrhLwLwo4MkiMHi133dd3Q4pUJSw,gm,880
2026-06-22T23:17:19,U0bMXJgQyETGGB5ZroKuodL9c812DW-aJmdKlm62KatyFds4cvfNfxKofwhvHq4R65-Q5Np5rnUwGQ,gm,879
2026-06-22T23:17:19,BbZMovq_iMUGS6cEnlZxrSABz6tTKhS116kkOirzJkNxd0rzkL-x4CiILsyZg3_-LOx3yhrLyRfKAA,gm,876
2026-06-22T23:17:19,qGZrhX78eXHA-TntH8w0onW__c41QN7Z0dhFtKPBVJ569f86NGpOF_OnypqVP4A1MxyPJ5BdrYv7uA,gm,870
2026-06-22T23:17:19,xB0l7RkChfCdE8tk1ANnBwO7Pwfu5wuueK7DvyCs8Gha_wm4waVka92Vmf12livoepU4iIUFyYRISQ,gm,868
2026-06-22T23:17:19,uf7o9FEWSO_tRrLmUH__qd-NP955PpZYHvAJRIRKMGswPc5BgWZpGew_IuqQ_PCKdev3RRTaoAJrXA,gm,865
2026-06-22T23:17:19,Jjy8LM2ZiOVGwEI8_DeDFQuqiNs5TZ_Y94H_A--SGQr2dA-rLmrVIPP-Yg5_FEAUnC56iHYQEwGcEg,gm,863
2026-06-22T23:17:19,cpe810t7yF8FkCsrIsFpqHHa-3OvHZsVsNPW4qs0hpJ71zQ-3qfVYvybJ5PkQ9USnBsuppXz6z277Q,gm,856
2026-06-22T23:17:19,uwYKYp7WLp41UxbP65jbzDmthV1K8nwepwC6KjJYMRBaLKxv6eQAoAjym6ly9vrhCEeGVnCybM5wgQ,gm,851
2026-06-22T23:17:19,h6W9sR1Pnuib0KoItCCC4DxOy57mPKseqK9ygFkCUiaVYFT75wJnFSt3WUVDIlY_WGwMu1XGC-Iolw,gm,849
2026-06-22T23:17:19,obLrA6SWgIMoHlLOZoQlzHI0x5msYRyl6Wd6U3kDzrV5MCx1c4HNQjZR1KAOp4rMbOAttz86sQwaJw,gm,848
2026-06-22T23:17:19,d067Lbt9mmqHirohEaOJ7ntTstj3gyBSyy6QrBelrNuuG8Mla1wb2M2rl6nVDdovzkHq7rycXZdODw,gm,839
2026-06-22T23:17:19,9zai4MDb5RYQY0-HQZOl7yFHhxIkJmuyCPzDdcVSyAi-yqDTWbcDmAGxUb5YxUUuLSh0CCAGHSxGbA,gm,838
2026-06-22T23:17:19,dMFNRRHFl7wW1YcFynLQ7FIWSCdyqPN_xUo6lmXtclMalx6yKtmIrEL6dvpODRobhYrRjIFhHqdY6A,gm,835
2026-06-22T23:17:19,c70kJ2pv-SyfdarwjO6nhSiMJcPGtH_id-OKG44yiWqV4mCLyPDaiJsxlj2gPpa5pwBH97CBR2bNLA,gm,831
2026-06-22T23:17:19,z8Yh6avEmQxtNwwmIL8tp7r4CNQ3S8ONI0CKwO_r-KPjQuj4HQw-Pbrz_2gLg7b5qrl2kvHglvgyrQ,gm,831
2026-06-22T23:17:19,1VIPGxoat-1nB9B25yGXk9tcXEQsX34JvPf8gQXYbk5oVVm0VvAS9WlAWwEh2OnkErevkxI50suDLA,gm,830
2026-06-22T23:17:19,PYLgczgRs8QQUWWE9YLRkc5XStXJlk8y8mwfOAuDj96rtIlyaBP1kcy0xZ5g-nxHMusIYdgYViRoOg,gm,828
2026-06-22T23:17:19,rleR5BW9lTvNUumUHiHg5esTiCnW-quWNShWi8KH3giqb-r8KVoFc-Ufmabb7uR7fS9gGWnmXOY-5g,gm,827
2026-06-22T23:17:19,hALTxnLa8nxz_JkiW2g0yBIXqP4BMc28LtX4RBIdTqqAdsp_WGnsUpd86It05pZmiJpUJl9OmAZa5w,gm,826
2026-06-22T23:17:19,_2bEN9URXOGkTTDV7SvI6r9FFXzE5IzwalQylhjfPUPVWdll-nMdjWaTOMqgOrjgOUtSf-LCu25nPg,gm,825
2026-06-22T23:17:19,K2ptCV1UJANA_5A_N2p_5XdMQvPvBbt_Qme43JzMCv0gYWYK6sT-TjoP12oUQcRl3_8vW5Gk-VcHqg,gm,824
2026-06-22T23:17:19,0fIKu85TC6kdD9UVo40dfE7DJj0XLkG3U_q0GzcthiV2Hdk3JfYCIk8_5W_8Ngy6xjmDOHmXVkmPlg,gm,824
2026-06-22T23:17:19,Z7xPeCLDKileFY3tl0AmMAWDw4qMiXalkTohksxXYrUZkkewsgfB_WgmmgDcEM6o4PltFDfdwP4mNA,gm,823
2026-06-22T23:17:19,3SybuUIo1spdtQxIexFZ-g6YcElr6EIAvSEQlXY9aLbFBrvxMrkiejjedODSMUvrJZ0aSBG3kF4iNw,gm,822
2026-06-22T23:17:19,EWQQrICcH9yq-ZWt5bxFrJbL7Pz9gcM43KbxGP9D08axydMh03lLUxI525KxOVeAYVrdv1fDuDwc5g,gm,822
2026-06-22T23:17:19,0qONu_7M5SH68c8mrI6HIH73QFSKDbV-Tvtb-Ym_E_hWPkEusS6bcSlFckRWZvhpgmKNrxiqQtD9nw,gm,818
2026-06-22T23:17:19,BRwuukp2vKeM26NeAzRFg0HSb5Jxec_WDk83AKlKwP-dSKbcWDxtX0LBezi9a2VFBQ8R4upUsuGwtA,gm,817
2026-06-22T23:17:19,5f6zDz94m2KXFl171t_NJSIIv6myuT_91vzV6eWATbrr6mGbESqSlI7wgjp-8vVn09lPdX4hoLf3yQ,gm,813
2026-06-22T23:17:19,-YY-MV45T72JeAeVh1TL-2PTnEno9lZvITRNXFJASOv_CGv1T_20XlFWHdFAYTAgU44kPsrBlQotQg,gm,810
2026-06-22T23:17:19,J4079DxZ7EUIH1seanBauNJaWmfATBbuLAwDPvhCsn-fIYaHjw7nbNqSHQYQ3rZC2P4VeHZtrq0GqQ,gm,809
2026-06-22T23:17:19,XYixAKM7dYaj4WdlW7Pzj6C2oK3rwMgBOMRib08UXrEzcjzjgZ2sf6B5Z1xTR3bCIHkR-8c8eEvNKw,gm,805
2026-06-22T23:17:19,EWSU_S_eOjj1nNbBum2Z9bVky0UgRNsmAjtYM2-2QBN5quqn2Q-6yQW9wlb0OuN0bVFUVT5moYH8_g,gm,800
2026-06-22T23:17:19,aPh6CNk41htKhU4qGPlbXiLABYKh9J0uk3oXBsPzsnu0K3iNPKiAtvY-ZeqFiN8J7iiRjzehkcsVCw,gm,796
2026-06-22T23:17:19,FgJRoS7Go7UeJdZQvgKiGc8GaSpRoN6QiNqzOhY2R1nPYdanCAF-G0--ivfU-eQL-DJ2pwEjuRmOzw,gm,794
2026-06-22T23:17:19,DhaSXWBrOOvrrRhXDZPGQZuloJU_6Sa1ByfIpwcYTRKNfl9alCJ1TAyKnOFDtfNPJf-j7wqUqtFdxA,gm,790
2026-06-22T23:17:19,RDWdjlNLFUoJglfgPZj02VDOTlFz2ScoRJaxzriD1za7tHwjfx5rIuzBVLFPzO9nJ-wa1Ih7lStGQQ,gm,790
2026-06-22T23:17:19,F0ObzRZ5H-IVqqtKsRedyXtmQhp9BEHr9DRZWUOJrcXAKdsFCWbJY4Kh7dNI-7T07lFtmSshYnLmmQ,gm,787
2026-06-22T23:17:19,YmksabMg0KhIN6So2auxbdo2cP7iee1OVUWcogzzuBJJ7ISeJxq4rLwV14K4fmoHMtzwndKo1lEi9g,gm,786
2026-06-22T23:17:19,yIRXFgT_LdV_kAbyIIHdG91dmkYH0B9QKIp53vyzEhwIq3wNxPHPogUPVC39SJyDMbree6ujrVnnGw,gm,782
2026-06-22T23:17:19,i4ldqTb0Iq6Aj2slBHpmnQZzvboaB4Mt7geOHvzjkvBynqeN-25ilmOkSk2RAAp4eIaccmE9UNsvqw,gm,781
2026-06-22T23:17:19,21Yr9WUJw-WKen1J_jZxXN5LICNEvkBsQELO93jL40j6Ede4T0wqtxLQYJe9B2q_Uz_2G08rxJiaZw,gm,779
2026-06-22T23:17:19,qI32l3r4sV0Lx75RmJFw0Xu-3W0FBIyNuyLyBmTKbWdf2I0f5_t2-M9yOgbE1lzjIPSkANeTYejWNw,gm,776
2026-06-22T23:17:19,PBTxorhJqnUKLiq1QLmCZzRfW5Ggg2qO_tx_gJ6OTtUcK_1hX-Dje5Anv4tUeyldpgD-8FUYjz4zAA,gm,776
2026-06-22T23:17:19,fRILToVe0B8bM__l8oKIZMPOivURy62gm338DM7J0JTc1VG5mbGgdZ7peVkZu9sgGE8UwLv6aa8pyg,gm,770
2026-06-22T23:17:19,nCASq8JdyVV52-eKDNiRhz18T7z406ZtVM425shTvoAwb58SCjE_D2Z24cAMB_pO3oFWQnS_ADwCmw,gm,770
2026-06-22T23:17:19,QcU2fmDRGvTifd1yABVS0DEoylmNZZvh1-w9Yb9nqhPyp8O1B-Ic9UKqBtW3OZ8goqYM978bwLBRAg,gm,769
2026-06-22T23:17:19,hdxl7mgGbsChYui9a0GAzMY1Q89GajrlgLBBm93eHYfj-3ABWFyFVrp4RbQp3eXAnXRLyFMY0bepLg,gm,769
2026-06-22T23:17:19,rsyWfsLW0X55cd4CVbHCJm3t_o7nz47MEpLPGttWdzUSOT1TmH6CAwU-mgN1FFxKotwun7pGQlCnPw,gm,767
2026-06-22T23:17:19,EshvuVfOFq3ElGbg_TsdekojQXABuv7s1vbUW2-bcy-70Qz9NqJJMWwzdBkr0czZqezY-Ms_fM1aOQ,gm,754
2026-06-22T23:17:19,jtamevkTj3wckn3vkC0NYJsUeqNlWI2OA2geSjdwY1y6Q3DPwfNfe7xOjgPWXDOfsilFZjQpcweyzw,gm,754
2026-06-22T23:17:19,WZUBovhlI_KsF44A8GoyKN7BZ-R-r2ag9HbkNsHiYup82VemPI8eQa1oKyr1e1sYPYeYkXYLPVsvzg,gm,752
2026-06-22T23:17:19,hy9Kh8PBS9iFV0UiF58dbk283wcSc3csp-3CSCsOjmD2mlB_DC8IBZaBRETvngYMiIBP84BN-r7-HQ,gm,752
2026-06-22T23:17:19,_7gjJ0NGy-ucg-aKI9zdcmrOg9Id6PRZ6U_0V3tau-dBHn1hEAaC_dc97Zm75tnGCUTNjK4USg3xHw,gm,752
2026-06-22T23:17:19,9RxzzRYRwbtP9I2j_mJz0beZiSdTj2PRpZ7zIy3uCri-EoWuKeOpyzoh5vq6unCPlyo5aP3WWjFCag,gm,751
2026-06-22T23:17:19,oaUu8Tqpos8f76vvXYbGYnIYjpd63UGvroILyUfFIzHbbP0ncTxu1zjJE2q4G-4npoR4b906IlmQWw,gm,746
2026-06-22T23:17:19,TUvLxWZ6oQwGFS9bXjWBDLd0JgxL-bqe8yYJmnbEadJu7Qx1WXc_6ATbMxtT64brfsx4RMVBeePiBQ,gm,746
2026-06-22T23:17:19,EYySuj4kYwn8nuxreV6ZdA0eKPs4XyAfoHDV6m2HX0Sd_HByBg25ken-cW5k1kCFvqkSJ6R7WpF7dg,gm,744
2026-06-22T23:17:19,NAmpDfhWC9Gs1GQobrpGCIjSQp1OOUEF7KxIsNZJaGAYa_2ZJ4VVvvFggLeu3O1vO2OfOGoJ09YIIA,gm,739
2026-06-22T23:17:19,r1hAmxEiKyZVTfQEjGM1LYeHmqpLYxB__jplhkubGLIqurGHtCohxZYEj72_rHiR_S_Ys6DW2C5j_g,gm,739
2026-06-22T23:17:19,IHgBcaIo_awLjqUcwWnaBIEEzVorudH-ivXvcRw__zhsRTBbVb19zxCWuuJZjaNieBbj9Rgf2xJwEg,gm,736
2026-06-22T23:17:19,KkzWZz6ntXFB1iXO0CL7WHJrXlxupHKv8UzpYKfzyDLkXYFJ-tLxvEFLVUSTvle6en9uyW5Jb_ea4w,gm,736
2026-06-22T23:17:19,gooaMKZzMLZsMX6T8fWvS6ar3j2iBUcxD1c1LUZBbUnTtaRVJmyVIfq5bchJxYnQvETVuXAQqbZWhg,gm,736
